Title,URL,Product Price,Stars
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,£59.71,Three
The Beast (Black Dagger Brotherhood #14),https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,£46.08,Five
Some Women,https://books.toscrape.com/catalogue/some-women_341/index.html,£13.73,Five
All the Light We Cannot See,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,£29.87,Five
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,£10.90,Two
Abstract City,https://books.toscrape.com/catalogue/abstract-city_658/index.html,£56.37,Five
A Time of Torment (Charlie Parker #14),https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,£48.35,Five
A Study in Scarlet (Sherlock Holmes #1),https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,£16.73,Two
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,£56.48,Two
A People's History of the United States,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,£40.79,Two
A Man Called Ove,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,£39.72,One
A Distant Mirror: The Calamitous 14th Century,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,£14.58,Three
A Brush of Wings (Angels Walking #3),https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,£55.51,One
1491: New Revelations of the Americas Before Columbus,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,£21.80,Three
"The Three Searches, Meaning, and the Story",https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,£13.33,Three
Searching for Meaning in Gailana,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,£38.73,One
Rook,https://books.toscrape.com/catalogue/rook_647/index.html,£37.86,Four
My Kitchen Year: 136 Recipes That Saved My Life,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,£11.53,Two
13 Hours: The Inside Account of What Really Happened In Benghazi,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,£27.06,One
Will You Won't You Want Me?,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,£13.86,Three
Tipping Point for Planet Earth: How Close Are We to the Edge?,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,£37.55,One
The Star-Touched Queen,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,£32.30,Five
The Silent Sister (Riley MacPherson #1),https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,£46.29,Five
The Silkworm (Cormoran Strike #2),https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html,£23.05,Five
"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,£55.55,Five
The Rose & the Dagger (The Wrath and the Dawn #2),https://books.toscrape.com/catalogue/the-rose-the-dagger-the-wrath-and-the-dawn-2_278/index.html,£58.64,Four
The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),https://books.toscrape.com/catalogue/the-road-to-little-dribbling-adventures-of-an-american-in-britain-notes-from-a-small-island-2_277/index.html,£23.21,One
The Rise of Theodore Roosevelt (Theodore Roosevelt #1),https://books.toscrape.com/catalogue/the-rise-of-theodore-roosevelt-theodore-roosevelt-1_276/index.html,£42.57,Three
The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),https://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html,£10.92,One
The Rest Is Noise: Listening to the Twentieth Century,https://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html,£34.77,One
The Red Tent,https://books.toscrape.com/catalogue/the-red-tent_273/index.html,£35.66,Five
The Purpose Driven Life: What on Earth Am I Here for?,https://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html,£37.19,Three
The Purest Hook (Second Circle Tattoos #3),https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,£12.25,One
The Picture of Dorian Gray,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,£29.70,Two
The Paris Wife,https://books.toscrape.com/catalogue/the-paris-wife_269/index.html,£36.80,Three
The Obsession,https://books.toscrape.com/catalogue/the-obsession_268/index.html,£45.43,One
The Nightingale,https://books.toscrape.com/catalogue/the-nightingale_267/index.html,£26.26,Four
The New Guy (and Other Senior Year Distractions),https://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,£44.92,Three
The Nanny Diaries (Nanny #1),https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,£52.53,Five
The Name of God is Mercy,https://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html,£37.25,Two
The Maze Runner (The Maze Runner #1),https://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html,£20.93,One
The Lover's Dictionary,https://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html,£58.09,Two
The Lonely Ones,https://books.toscrape.com/catalogue/the-lonely-ones_261/index.html,£43.59,Five
Mothering Sunday,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html,£13.34,Two
"Mother, Can You Not?",https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,£16.89,Five
M Train,https://books.toscrape.com/catalogue/m-train_598/index.html,£27.18,One
Lilac Girls,https://books.toscrape.com/catalogue/lilac-girls_597/index.html,£17.28,Two
Lies and Other Acts of Love,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,£45.14,One
Lab Girl,https://books.toscrape.com/catalogue/lab-girl_595/index.html,£40.85,One
Keep Me Posted,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,£20.46,Four
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,£56.27,Three
Grey (Fifty Shades #4),https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,£48.49,Four
"Exit, Pursued by a Bear",https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,£51.34,Four
Daredevils,https://books.toscrape.com/catalogue/daredevils_590/index.html,£16.34,Three
Cravings: Recipes for What You Want to Eat,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,£20.50,Three
Born for This: How to Find the Work You Were Meant to Do,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,£21.59,Five
Arena,https://books.toscrape.com/catalogue/arena_587/index.html,£21.36,Four
Adultery,https://books.toscrape.com/catalogue/adultery_586/index.html,£20.88,Five
A Mother's Reckoning: Living in the Aftermath of Tragedy,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,£19.53,Three
A Gentleman's Position (Society of Gentlemen #3),https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,£14.75,Five
11/22/63,https://books.toscrape.com/catalogue/112263_583/index.html,£48.48,Three
"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,£24.57,Two
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,£49.71,Five
Hold Your Breath (Search and Rescue #1),https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,£28.82,One
Hamilton: The Revolution,https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,£58.79,Three
Greek Mythic History,https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,£10.23,Five
God: The Most Unpleasant Character in All Fiction,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,£30.03,Five
Glory over Everything: Beyond The Kitchen House,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,£45.84,Three
Feathers: Displays of Brilliant Plumage,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,£49.05,Three
"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,£15.06,Four
Every Last Word,https://books.toscrape.com/catalogue/every-last-word_693/index.html,£46.47,Three
Eligible (The Austen Project #4),https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,£27.09,Three
El Deafo,https://books.toscrape.com/catalogue/el-deafo_691/index.html,£57.62,Five
Eight Hundred Grapes,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,£14.39,Four
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,£51.75,Five
"Eat Fat, Get Thin",https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,£54.07,Two
Don't Get Caught,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,£55.35,One
Doctor Sleep (The Shining #2),https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,£40.12,Two
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,£37.51,Five
Dear Mr. Knightley,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,£11.21,Five
Daily Fantasy Sports,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,£36.58,One
Crazy Love: Overwhelmed by a Relentless God,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,£47.72,Two
Cometh the Hour (The Clifton Chronicles #6),https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,£25.01,Three
Swell: A Year of Waves,https://books.toscrape.com/catalogue/swell-a-year-of-waves_740/index.html,£45.58,One
Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,£11.89,Five
Still Life with Bread Crumbs,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,£26.41,Three
Steve Jobs,https://books.toscrape.com/catalogue/steve-jobs_737/index.html,£39.50,Five
Sorting the Beef from the Bull: The Science of Food Fraud Forensics,https://books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,£44.74,Four
Someone Like You (The Harrisons #2),https://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,£52.79,Five
"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,£35.43,Four
Shtum,https://books.toscrape.com/catalogue/shtum_733/index.html,£55.84,Four
See America: A Celebration of Our National Parks & Treasured Sites,https://books.toscrape.com/catalogue/see-america-a-celebration-of-our-national-parks-treasured-sites_732/index.html,£48.87,Three
salt.,https://books.toscrape.com/catalogue/salt_731/index.html,£46.78,Four
Robin War,https://books.toscrape.com/catalogue/robin-war_730/index.html,£47.82,Three
"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,£25.48,Two
Rain Fish,https://books.toscrape.com/catalogue/rain-fish_728/index.html,£23.57,Three
"Quarter Life Poetry: Poems for the Young, Broke and Hangry",https://books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,£50.89,Five
Pet Sematary,https://books.toscrape.com/catalogue/pet-sematary_726/index.html,£10.56,Three
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",https://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,£52.15,Three
Once Was a Time,https://books.toscrape.com/catalogue/once-was-a-time_724/index.html,£18.28,Two
Old School (Diary of a Wimpy Kid #10),https://books.toscrape.com/catalogue/old-school-diary-of-a-wimpy-kid-10_723/index.html,£11.83,Five
No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,https://books.toscrape.com/catalogue/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html,£21.95,Two
"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,£38.39,Two
Jurassic Park (Jurassic Park #1),https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,£44.97,One
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,£42.38,One
Is Everyone Hanging Out Without Me? (And Other Concerns),https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,£20.11,Three
Into the Wild,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,£56.70,Five
Inferno (Robert Langdon #4),https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,£41.00,Five
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,£28.85,Three
If I Run (If I Run #1),https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,£49.97,Four
I've Got Your Number,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,£19.69,One
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,£28.88,Two
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,£33.14,Three
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,£43.70,Two
House of Leaves,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,£54.89,One
Horrible Bear!,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,£37.52,Two
Holidays on Ice,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,£51.07,Two
Heir to the Sky,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,£44.07,Four
Green Eggs and Ham (Beginner Books B-16),https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,£10.79,Four
"Grayson, Vol 3: Nemesis (Grayson #3)",https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,£42.72,One
Gratitude,https://books.toscrape.com/catalogue/gratitude_163/index.html,£26.66,Five
Gone Girl,https://books.toscrape.com/catalogue/gone-girl_162/index.html,£37.60,Five
Golden (Heart of Dread #3),https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,£42.21,Four
"Fruits Basket, Vol. 2 (Fruits Basket #2)",https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,£11.64,Five
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,£52.88,Four
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,£18.51,Four
While You Were Mine,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,£41.32,Five
Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,£39.77,Three
When I'm Gone,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,£51.96,Three
Ways of Seeing,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,£39.51,Five
"Vampire Knight, Vol. 1 (Vampire Knight #1)",https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,£15.40,One
Vampire Girl (Vampire Girl #1),https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,£53.82,Two
Twenty Love Poems and a Song of Despair,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,£30.95,Four
Travels with Charley: In Search of America,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,£57.82,Five
Three Wishes (River of Time: California #1),https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,£44.18,Two
This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,£48.71,One
The Zombie Room,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,£19.69,Five
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,£36.52,Two
The Tumor,https://books.toscrape.com/catalogue/the-tumor_85/index.html,£41.56,Five
The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,£43.19,Four
The Silent Wife,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,£12.34,Five
The Silent Twin (Detective Jennifer Knight #3),https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,£36.25,Three
The Selfish Gene,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,£29.45,One
Nightstruck: A Novel,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,£50.35,Four
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,£11.38,Five
Meternity,https://books.toscrape.com/catalogue/meternity_478/index.html,£43.58,Three
Memoirs of a Geisha,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,£49.67,Three
Like Never Before (Walker Family #2),https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,£28.77,Two
Life of Pi,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,£13.22,Four
Leave This Song Behind: Teen Poetry at Its Best,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,£51.17,Five
King's Folly (The Kinsman Chronicles #1),https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,£39.61,Five
John Adams,https://books.toscrape.com/catalogue/john-adams_472/index.html,£57.43,Four
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,£46.01,Four
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,£28.25,Two
Good in Bed (Cannie Shapiro #1),https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,£37.05,Five
"Fruits Basket, Vol. 7 (Fruits Basket #7)",https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,£19.57,One
For the Love: Fighting for Grace in a World of Impossible Standards,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,£45.13,Three
Finding God in the Ruins: How God Redeems Pain,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,£46.64,Two
Every Heart a Doorway (Every Heart A Doorway #1),https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,£12.16,Five
Delivering the Truth (Quaker Midwife Mystery #1),https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,£20.89,Four
Counted With the Stars (Out from Egypt #1),https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,£17.97,Five
"Chronicles, Vol. 1",https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,£52.60,Two
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,£25.77,One
"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",https://books.toscrape.com/catalogue/princess-jellyfish-2-in-1-omnibus-vol-01-princess-jellyfish-2-in-1-omnibus-1_920/index.html,£13.61,Five
Princess Between Worlds (Wide-Awake Princess #5),https://books.toscrape.com/catalogue/princess-between-worlds-wide-awake-princess-5_919/index.html,£13.34,Five
"Pop Gun War, Volume 1: Gift",https://books.toscrape.com/catalogue/pop-gun-war-volume-1-gift_918/index.html,£18.97,One
"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",https://books.toscrape.com/catalogue/political-suicide-missteps-peccadilloes-bad-calls-backroom-hijinx-sordid-pasts-rotten-breaks-and-just-plain-dumb-mistakes-in-the-annals-of-american-politics_917/index.html,£36.28,Two
Patience,https://books.toscrape.com/catalogue/patience_916/index.html,£10.16,Three
"Outcast, Vol. 1: A Darkness Surrounds Him (Outcast #1)",https://books.toscrape.com/catalogue/outcast-vol-1-a-darkness-surrounds-him-outcast-1_915/index.html,£15.44,Four
orange: The Complete Collection 1 (orange: The Complete Collection #1),https://books.toscrape.com/catalogue/orange-the-complete-collection-1-orange-the-complete-collection-1_914/index.html,£48.41,One
Online Marketing for Busy Authors: A Step-By-Step Guide,https://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,£46.35,One
On a Midnight Clear,https://books.toscrape.com/catalogue/on-a-midnight-clear_912/index.html,£14.07,Three
Obsidian (Lux #1),https://books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,£14.86,Two
My Paris Kitchen: Recipes and Stories,https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,£33.37,Two
Masks and Shadows,https://books.toscrape.com/catalogue/masks-and-shadows_909/index.html,£56.40,Two
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,£14.02,Four
"Lumberjanes, Vol. 2: Friendship to the Max (Lumberjanes #5-8)",https://books.toscrape.com/catalogue/lumberjanes-vol-2-friendship-to-the-max-lumberjanes-5-8_907/index.html,£46.91,Two
"Lumberjanes, Vol. 1: Beware the Kitten Holy (Lumberjanes #1-4)",https://books.toscrape.com/catalogue/lumberjanes-vol-1-beware-the-kitten-holy-lumberjanes-1-4_906/index.html,£45.61,Three
Lumberjanes Vol. 3: A Terrible Plan (Lumberjanes #9-12),https://books.toscrape.com/catalogue/lumberjanes-vol-3-a-terrible-plan-lumberjanes-9-12_905/index.html,£19.92,Two
"Layered: Baking, Building, and Styling Spectacular Cakes",https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,£40.11,One
Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),https://books.toscrape.com/catalogue/judo-seven-steps-to-black-belt-an-introductory-guide-for-beginners_903/index.html,£53.90,Two
Join,https://books.toscrape.com/catalogue/join_902/index.html,£35.67,Five
In the Country We Love: My Family Divided,https://books.toscrape.com/catalogue/in-the-country-we-love-my-family-divided_901/index.html,£22.00,Four
The Midnight Watch: A Novel of the Titanic and the Californian,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,£26.20,One
The Lonely City: Adventures in the Art of Being Alone,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,£33.26,Two
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,£59.15,Four
The Golden Condom: And Other Essays on Love Lost and Found,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,£39.43,One
The Epidemic (The Program 0.6),https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,£14.44,Five
The Dinner Party,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,£56.54,Two
The Diary of a Young Girl,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,£59.90,Three
The Children,https://books.toscrape.com/catalogue/the-children_633/index.html,£11.88,Three
Stars Above (The Lunar Chronicles #4.5),https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,£48.05,Two
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,£21.21,Three
Raspberry Pi Electronics Projects for the Evil Genius,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,£49.67,Four
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,£43.14,One
Psycho: Sanitarium (Psycho #1.5),https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,£36.97,Five
Poisonous (Max Revere Novels #3),https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,£26.80,Three
One with You (Crossfire #5),https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,£15.71,Four
No Love Allowed (Dodge Cove #1),https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,£54.65,Four
Murder at the 42nd Street Library (Raymond Ambler #1),https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,£54.36,Four
Most Wanted,https://books.toscrape.com/catalogue/most-wanted_623/index.html,£35.28,Three
"Love, Lies and Spies",https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,£20.55,Two
